questao,dificuldade_item,acerto_acaso_item,discriminacao_item,dificuldade_item_normalizado,classificacao_dificuldade
1,0.723839094594784,0.0675254322806226,0.834882524976984,672.3839094594784,Dificil
2,1.70947838353716,0.198849522627292,1.02912732859094,770.947838353716,Muito dificil
3,3.59416915526621,0.187660467165385,1.92290218152678,959.416915526621,Muito dificil
4,2.56644812619771,0.141924591050675,0.529594185368193,856.644812619771,Muito dificil
5,-3.52712922209116,0.119324196924864,-0.523561216299128,247.28707779088398,Muito facil
6,1.61085734936668,0.0001558364736008,0.462093284758639,761.085734936668,Muito dificil
7,3.41200039488499,0.001220589021822,0.212242546032142,941.200039488499,Muito dificil
8,2.33850807014387,0.161197529440745,3.67470260531125,833.850807014387,Muito dificil
9,1.60896366795494,0.0954186777965051,2.10962214535502,760.896366795494,Muito dificil
10,2.4503043568819,0.139633470164947,2.08913915951637,845.03043568819,Muito dificil
11,1.0078569278105,0.267314629553177,1.45163606388225,700.78569278105,Dificil
12,0.0830163192876802,0.118055187288677,1.33799411089108,608.3016319287681,Media
13,0.940206616928529,0.11348321653353,2.39544619872739,694.020661692853,Dificil
14,-0.190839679076651,0.0003844820625403,0.430890472542771,580.916032092335,Media
15,3.94950099931614,0.233955879202637,0.431243971329645,994.950099931614,Muito dificil
16,2.04047797879806,0.095886120610149,1.04165175799549,804.047797879806,Muito dificil
17,3.06145384724314,0.133193148736437,4.18296115362988,906.145384724314,Muito dificil
18,2.01608439606048,0.171432749748735,3.75555794600537,801.608439606048,Muito dificil
19,-2.44046130687938,0.141157945123915,-2.37941125222975,355.953869312062,Muito facil
20,2.62837377426044,0.252962897350716,2.22721839017065,862.8373774260441,Muito dificil
21,3.79378230326207,0.301191615559004,0.914845592174618,979.378230326207,Muito dificil
22,2.61464853327131,0.44915933306453,0.760201791658324,861.4648533271311,Muito dificil
23,1.17010966772156,0.408283192954821,2.06962100210144,717.0109667721559,Dificil
24,1.65477660593705,0.174656503604348,1.14690421634002,765.477660593705,Muito dificil
25,2.2990576661436,0.0358274421279581,1.32925323818279,829.90576661436,Muito dificil
26,2.18471475224139,0.389064059221954,1.48528013493823,818.4714752241391,Muito dificil
27,2.08652427380455,0.0756976407078464,1.66012723856221,808.6524273804549,Muito dificil
28,2.3594568590572,0.134992028448332,2.74005540584013,835.94568590572,Muito dificil
29,1.76329268109816,0.140663860596512,1.33530191026016,776.329268109816,Muito dificil
30,2.28336619061523,0.162404789792642,1.84877012247788,828.3366190615229,Muito dificil
31,2.63069582782024,0.0980071049103537,1.62128618675566,863.069582782024,Muito dificil
32,2.51262069995117,0.0121960711391232,0.370291973759417,851.262069995117,Muito dificil
33,2.08647164453469,0.10118896264153,1.33788882965056,808.647164453469,Muito dificil
34,2.55282546710527,0.223001371981013,2.38902460788984,855.2825467105271,Muito dificil
35,-5.76230750793164,0.19786511707119,-0.579164931184954,23.769249206836037,Muito facil
36,24.8012544418524,0.0383270854804151,0.0646332387026189,3080.12544418524,Muito dificil
37,-10.8569310193917,0.0271946005529076,-0.0585101838391851,-485.69310193917,Muito facil
38,2.05289788279527,0.195035187693488,3.75532012552064,805.289788279527,Muito dificil
39,2.37711060658463,0.247545670570453,1.64988089116041,837.711060658463,Muito dificil
40,1.85967473751638,0.259989357817666,1.98801612129479,785.9674737516381,Muito dificil
41,1.05618100236609,0.126759371960318,1.03355943192452,705.618100236609,Dificil
42,0.925303903026136,0.266885796757532,0.925220009988661,692.5303903026136,Dificil
43,-7.1100991177992,0.0046538492914924,-0.258462577752982,-111.00991177991995,Muito facil
44,2.09754704844323,0.122145546599275,7.53237197229148,809.754704844323,Muito dificil
45,2.78658598501061,0.254727406491998,3.1231125159622,878.6585985010611,Muito dificil
