questao,dificuldade_item,acerto_acaso_item,discriminacao_item,dificuldade_item_normalizado,classificacao_dificuldade
1,0.134945921672976,0.188810178579603,2.16485805247665,613.4945921672977,Media
2,1.73537074983141,0.127881217245917,1.94922120532399,773.537074983141,Muito dificil
3,3.12399427407807,1.97780019449963e-05,0.319973652809223,912.399427407807,Muito dificil
4,-1.68062355704376,1.7675154546375e-05,-0.273921475150386,431.93764429562395,Muito facil
5,-1.64235520070875,9.01794832258727e-07,0.986379032626648,435.76447992912495,Muito facil
6,2.65761029571161,0.11747994407279,0.600358781122785,865.761029571161,Muito dificil
7,0.929495563137592,0.200332513657319,2.03023191628761,692.9495563137591,Dificil
8,0.511324853487054,0.187983248482087,1.47596942979856,651.1324853487054,Dificil
9,2.00522510460037,0.2049843955867,1.15690632855265,800.522510460037,Muito dificil
10,2.49536371824553,0.203947509751254,1.81093154338977,849.536371824553,Muito dificil
11,0.532542149479606,1.03389884628331e-06,0.813438972678819,653.2542149479606,Dificil
12,1.05053060413709,0.177689033122213,1.03792877659256,705.053060413709,Dificil
13,1.17824508566588,0.195547345083073,1.20945968931817,717.8245085665881,Dificil
14,2.06335662925154,0.117777066553129,2.54108592751788,806.335662925154,Muito dificil
15,0.892365326762219,0.176971573388463,1.71616767236701,689.2365326762219,Dificil
16,3.10885848781596,0.101313284210719,1.58812644802081,910.885848781596,Muito dificil
17,0.231546007903975,0.138229443594442,1.16937297875138,623.1546007903976,Media
18,2.07611850561484,0.24203379275294,1.77277413791948,807.611850561484,Muito dificil
19,2.59874073713604,3.48150978493756e-05,0.41379792508703,859.874073713604,Muito dificil
20,2.69420323834874,0.0087094002324672,0.321822297831147,869.420323834874,Muito dificil
21,-0.73681429835862,4.55315586746809e-06,1.20524971479019,526.318570164138,Facil
22,1.76847954167105,0.0700201067726311,3.42445564282999,776.8479541671051,Muito dificil
23,1.06118343454282,0.248382242095482,1.80634891725081,706.118343454282,Dificil
24,1.11980979165514,0.148059881590485,1.02806991381747,711.980979165514,Dificil
25,1.22069805224601,0.158422175661073,2.85623636765296,722.0698052246009,Dificil
26,2.28077059962805,0.139503669665705,1.11785822957285,828.077059962805,Muito dificil
27,1.50189668086794,0.153013715579198,4.4200308303317,750.189668086794,Muito dificil
28,0.487193629664187,0.233359857469961,1.72714303648566,648.7193629664187,Media
29,0.961802418536127,0.0003815455500437,0.485572220768307,696.1802418536126,Dificil
30,1.17609247874292,0.110372513779989,1.04270373788076,717.609247874292,Dificil
31,1.1532581052414,0.17291982948242,1.74011151761608,715.32581052414,Dificil
32,2.41850831673645,1.04545704560567e-06,0.305680225266213,841.850831673645,Muito dificil
33,-0.0228867772390646,0.0107494079285448,0.833000269777072,597.7113222760936,Media
34,2.02145202384976,0.135048044839806,0.944275212187944,802.145202384976,Muito dificil
35,1.01524894749066,0.146802939839026,1.4472078528802,701.524894749066,Dificil
36,-1.27966731202668,6.5833967737542904e-09,1.55566652486928,472.033268797332,Facil
37,0.847650947464817,0.208039676337453,2.03969109313656,684.7650947464817,Dificil
38,4.01378001622201,0.0023862067118667,0.182561489311276,1001.378001622201,Muito dificil
39,0.951414789734674,8.14778982345796e-07,0.586730767047687,695.1414789734674,Dificil
40,0.824670200888832,3.28868494270009e-06,0.505799172103812,682.4670200888831,Dificil
41,0.532952440031423,0.216963363234075,2.38409543021499,653.2952440031422,Dificil
42,-0.964612540736295,2.15114025103811e-06,0.959703146664764,503.5387459263705,Facil
43,1.26045051988087,0.198813035021206,1.22829864126316,726.0450519880869,Dificil
44,1.40109507652845,0.162837924921068,2.26286461891474,740.109507652845,Muito dificil
45,1.39514185660516,0.138499059731095,1.5552724677011,739.514185660516,Muito dificil
