habilidade,alunos_id_string,habilidade_normalizada
-1.37721797201536,210054509366,462.278202798464
-1.3475198576567,210054896020,465.24801423433
-1.34560762617053,210055042997,465.439237382947
-1.33277300971419,210054960522,466.722699028581
-1.31431500807807,210054549281,468.56849919219303
-1.30876848786339,210054833732,469.12315121366095
-1.28634819986372,210054915349,471.365180013628
-1.28296601803994,210056600800,471.703398196006
-1.26634264335332,210054703873,473.365735664668
-1.25904368138201,210054761063,474.095631861799
-1.2499118660308,210056632302,475.00881339692
-1.24329550435761,210056692813,475.67044956423905
-1.2385762898264,210054490042,476.14237101736
-1.23418693188562,210054666498,476.581306811438
-1.23275447116546,210054970397,476.72455288345395
-1.23255258685111,210054821356,476.744741314889
-1.22657215632781,210054822211,477.342784367219
-1.22585574708227,210054838520,477.414425291773
-1.22552434770529,210057555991,477.447565229471
-1.22320565890916,210054738631,477.67943410908396
-1.22297974752685,210054983606,477.702025247315
-1.21560587177998,210054756130,478.439412822002
-1.21288334350582,210057631889,478.711665649418
-1.20841880626508,210057204781,479.158119373492
-1.20750774696263,210057111713,479.249225303737
-1.20650762023689,210056551160,479.349237976311
-1.20505385674309,210056767679,479.494614325691
-1.20389480927342,210057550237,479.610519072658
-1.19685071233179,210057228041,480.314928766821
-1.19406563902937,210055235976,480.593436097063
-1.1919888048229,210056842156,480.80111951771
-1.18716935178946,210056807249,481.28306482105404
-1.18593668480283,210054698926,481.40633151971696
-1.18485697422376,210057681195,481.514302577624
-1.18199889162091,210054832213,481.800110837909
-1.17771251731966,210054757162,482.228748268034
-1.17650543807982,210056224726,482.349456192018
-1.17054859336017,210054778940,482.945140663983
-1.16816658130464,210056781988,483.183341869536
-1.16445277961537,210057681129,483.55472203846296
-1.15996997745677,210056769410,484.003002254323
-1.15722784316526,210056249518,484.27721568347397
-1.15559383662809,210054610384,484.440616337191
-1.15542934156862,210057244349,484.45706584313797
-1.15528737995496,210055241569,484.471262004504
-1.15255331445168,210055025096,484.744668554832
-1.15157354445325,210056800073,484.842645554675
-1.14160453697991,210056556928,485.839546302009
-1.14090912349473,210054701563,485.909087650527
-1.14016954118931,210055230792,485.983045881069
-1.13998947741221,210056711269,486.001052258779
-1.13943145371761,210054612074,486.05685462823897
-1.13889427066406,210055235217,486.110572933594
-1.13842644288745,210055180924,486.157355711255
-1.13372392207702,210055263681,486.627607792298
-1.13316830859736,210055201921,486.683169140264
-1.13292652827605,210055130815,486.70734717239503
-1.12656452610176,210054556028,487.343547389824
-1.1213450805636,210057045958,487.86549194364
-1.12088388509728,210054559748,487.911611490272
-1.11920417119641,210055549000,488.079582880359
-1.11304003596071,210054774789,488.69599640392903
-1.11022500801992,210055121565,488.977499198008
-1.10929900174363,210054741358,489.070099825637
-1.10111326736238,210058007588,489.888673263762
-1.09850933046147,210057654838,490.14906695385304
-1.09756791562332,210055014039,490.243208437668
-1.09629620332622,210056616926,490.370379667378
-1.09369229183655,210057620251,490.63077081634503
-1.09320137119959,210054532321,490.679862880041
-1.09304248863444,210056753856,490.695751136556
-1.09278564604638,210055185106,490.721435395362
-1.0927561048227,210055043304,490.72438951773
-1.09191808560561,210054887061,490.808191439439
-1.08755389497444,210057725807,491.244610502556
-1.0863515218534,210056795959,491.36484781466
-1.08553010251918,210054970188,491.446989748082
-1.08522143183502,210054761175,491.477856816498
-1.0839422754681,210054746825,491.60577245318996
-1.08239818893629,210054960135,491.76018110637096
-1.07952261342727,210055053676,492.04773865727304
-1.07803581572164,210056820750,492.19641842783597
-1.07752990371977,210054784734,492.24700962802297
-1.07679262702702,210055344669,492.320737297298
-1.07633090717357,210057605450,492.366909282643
-1.0755731908091,210054767458,492.44268091909
-1.0732378561249,210057111422,492.67621438751
-1.07258096926951,210057637589,492.74190307304895
-1.07242695326404,210057607515,492.75730467359597
-1.07180661575321,210057689116,492.819338424679
-1.07096556751499,210057599593,492.903443248501
-1.07019039281668,210056746646,492.980960718332
-1.06929390005261,210054626330,493.07060999473896
-1.06862362334968,210054992160,493.137637665032
-1.06831360916703,210057749125,493.168639083297
-1.06704198741509,210056220304,493.295801258491
-1.06677380008996,210054774769,493.322619991004
-1.06666633700439,210056232156,493.33336629956096
-1.06657749479168,210055188312,493.34225052083195
-1.06625787087092,210054667003,493.374212912908
-1.06506586199,210057693106,493.493413801
-1.06462158809265,210054984263,493.537841190735
-1.06385343548262,210057202218,493.614656451738
-1.06348581271159,210055024730,493.651418728841
-1.06337337847487,210057249666,493.662662152513
-1.06218375861675,210054720179,493.781624138325
-1.06171723470232,210054592704,493.828276529768
-1.06138428365809,210054709277,493.86157163419097
-1.06064676969075,210054969892,493.935323030925
-1.06027997725844,210054937008,493.972002274156
-1.05995300025763,210054904789,494.004699974237
-1.05923563916751,210054890741,494.076436083249
-1.05800110457207,210054993728,494.199889542793
-1.05733000952907,210054626215,494.26699904709295
-1.05590445021402,210054669106,494.409554978598
-1.05334059313395,210054754131,494.665940686605
-1.05101208068536,210054967603,494.898791931464
-1.05003081696345,210054892860,494.996918303655
-1.04884570676378,210054845414,495.115429323622
-1.04784136034509,210056840276,495.215863965491
-1.04655050489364,210054748623,495.344949510636
-1.04546107385378,210055026325,495.453892614622
-1.04483931056939,210056690076,495.516068943061
-1.04471091307378,210057224207,495.528908692622
-1.04415476128333,210055099458,495.584523871667
-1.0430216909056,210054693793,495.69783090944003
-1.04228266780217,210055144470,495.77173321978296
-1.04173988584849,210054981872,495.82601141515096
-1.04129920144514,210054902951,495.870079855486
-1.04043501631389,210054917963,495.956498368611
-1.03967471627012,210056678250,496.03252837298794
-1.03943240259119,210054765116,496.056759740881
-1.03866597785027,210057249005,496.133402214973
-1.03864074131592,210054699441,496.13592586840804
-1.03832780555376,210057305532,496.167219444624
-1.03812604673731,210057668640,496.187395326269
-1.03780655441199,210056832652,496.219344558801
-1.03775797415752,210056991958,496.224202584248
-1.03715721658242,210054895622,496.284278341758
-1.03454137364182,210057182748,496.54586263581797
-1.0335153960867,210056832218,496.64846039133
-1.03339339462173,210054964421,496.66066053782697
-1.03316514992341,210055290552,496.683485007659
-1.03271806706748,210057265576,496.728193293252
-1.03257009078201,210055123750,496.742990921799
-1.03232522528198,210057272112,496.767477471802
-1.03200572184466,210057223807,496.799427815534
-1.03159366624683,210054490208,496.840633375317
-1.03159006505757,210057628382,496.840993494243
-1.03148476384798,210054980506,496.851523615202
-1.03114238031883,210056532165,496.88576196811704
-1.02859038435168,210056789375,497.140961564832
-1.02694211474635,210055255663,497.30578852536496
-1.02648536672551,210057203396,497.351463327449
-1.02529351197451,210056537657,497.470648802549
-1.0242892867076,210057164897,497.57107132923994
-1.02365498557021,210054912213,497.634501442979
-1.0213185194284,210055236188,497.86814805716
-1.02003729352989,210056714320,497.996270647011
-1.0200274050973,210055130578,497.99725949027
-1.01958509609085,210054496121,498.041490390915
-1.01775411374601,210054857965,498.224588625399
-1.01672758139233,210055164364,498.327241860767
-1.01569271950956,210054954482,498.430728049044
-1.01511350978365,210055299807,498.488649021635
-1.01245260229266,210056832463,498.75473977073403
-1.01239554136555,210056788040,498.76044586344494
-1.01229574045111,210054977130,498.770425954889
-1.01022055163297,210057697238,498.977944836703
-1.00996665010514,210054827132,499.003334989486
-1.00991375516896,210056767835,499.008624483104
-1.00829072561069,210057701740,499.17092743893096
-1.00773951922672,210056742847,499.22604807732796
-1.00681419127988,210054933242,499.318580872012
-1.0059429622791,210057717394,499.40570377208996
-1.00420171731812,210056746554,499.579828268188
-1.00301891501451,210054970516,499.698108498549
-1.00262224782216,210056537634,499.737775217784
-1.00086581045496,210054943965,499.913418954504
-1.00028212658307,210054624640,499.971787341693
-0.997237914962419,210057508892,500.2762085037581
-0.995018419212221,210055337512,500.4981580787779
-0.994469661722186,210056722197,500.5530338277814
-0.994130027397561,210055146132,500.5869972602439
-0.993952556966339,210057289169,500.6047443033661
-0.993879357458111,210054627495,500.6120642541889
-0.991295612393135,210055341306,500.8704387606865
-0.991063515154077,210055239591,500.8936484845923
-0.990975563147839,210054831803,500.9024436852161
-0.99041810184297,210054787125,500.958189815703
-0.987571261796919,210056121181,501.2428738203081
-0.987328122194307,210054733621,501.2671877805693
-0.98727265418082,210055012476,501.272734581918
-0.984439522663418,210054640709,501.5560477336582
-0.984170507199891,210057243103,501.58294928001095
-0.98351244831975,210054696419,501.648755168025
-0.983231675892274,210057732160,501.6768324107726
-0.982927579201314,210057667352,501.7072420798686
-0.982357961149762,210057607743,501.7642038850238
-0.981709691660293,210057727059,501.8290308339707
-0.980822362840887,210055146520,501.9177637159113
-0.979382509195428,210056842777,502.06174908045716
-0.978851295464375,210055104571,502.1148704535625
-0.978818648158131,210054540043,502.1181351841869
-0.978210373581172,210055374950,502.1789626418828
-0.976201187092538,210057689687,502.3798812907462
-0.97559865396641,210057223246,502.440134603359
-0.974516905403098,210056744621,502.54830945969024
-0.973829306118191,210055004813,502.6170693881809
-0.973537225796181,210054802105,502.64627742038186
-0.972906938095496,210057169283,502.7093061904504
-0.971740378535544,210054960432,502.8259621464456
-0.971325058845557,210054908533,502.8674941154443
-0.970790312605062,210057602706,502.9209687394938
-0.970163981511159,210054994171,502.9836018488841
-0.969854208441318,210056749814,503.0145791558682
-0.968709431773839,210054732916,503.1290568226161
-0.968046009532213,210054990646,503.1953990467787
-0.968016917843336,210054759128,503.19830821566643
-0.967913140679704,210057636559,503.2086859320296
-0.967861154885983,210056768221,503.21388451140166
-0.967819636410433,210054708978,503.2180363589567
-0.967430340232332,210057921290,503.2569659767668
-0.966618276331612,210055054877,503.33817236683876
-0.965844079787652,210055023773,503.41559202123483
-0.965767377836297,210054790880,503.4232622163703
-0.965407105434882,210055109946,503.4592894565118
-0.965406240020772,210054856949,503.4593759979228
-0.964991133731897,210055088822,503.5008866268103
-0.964731525299744,210055054250,503.5268474700256
-0.964303148237146,210055315323,503.56968517628536
-0.963734042220125,210057635766,503.6265957779875
-0.963377025918281,210054794863,503.66229740817187
-0.962924064412594,210054563470,503.7075935587406
-0.962390293575345,210057552773,503.7609706424655
-0.961929029791735,210057285640,503.8070970208265
-0.961880761966266,210055102535,503.8119238033734
