habilidade,alunos_id_string,habilidade_normalizada
-1.66221171010305,210055668415,433.77882898969494
-1.63792640511942,210055515774,436.207359488058
-1.62324552862265,210056729672,437.675447137735
-1.61148887394914,210057287122,438.851112605086
-1.59717599838478,210054971799,440.282400161522
-1.59676363263919,210057376930,440.32363673608097
-1.57614416334732,210056794925,442.385583665268
-1.57354491688826,210055495243,442.645508311174
-1.55584009279551,210057378300,444.41599072044903
-1.55220489059759,210055527509,444.779510940241
-1.55195901147427,210057819520,444.804098852573
-1.54652345091546,210057337912,445.347654908454
-1.54307469020675,210055444549,445.69253097932494
-1.54156743953578,210055585891,445.84325604642197
-1.53745542406927,210057286117,446.25445759307297
-1.53742339645222,210057343999,446.257660354778
-1.53359579434399,210055898933,446.64042056560106
-1.52987609980264,210056601794,447.012390019736
-1.52974386749239,210055402567,447.025613250761
-1.52881473222214,210055211024,447.118526777786
-1.52790758862507,210055453479,447.209241137493
-1.52627253383384,210055519702,447.37274661661604
-1.52563153421174,210056673265,447.436846578826
-1.52114130671635,210055692988,447.88586932836495
-1.52098689428372,210056669047,447.901310571628
-1.52005962083309,210055217077,447.994037916691
-1.51161099277782,210055924678,448.838900722218
-1.51116472190346,210056817997,448.88352780965397
-1.50917059495634,210056890537,449.082940504366
-1.50828856227589,210055113430,449.17114377241097
-1.5081526801055,210055437547,449.18473198945003
-1.50349184226866,210055588682,449.650815773134
-1.50153892600154,210057766018,449.846107399846
-1.5005027715567,210057807997,449.94972284433
-1.49993635235889,210057530819,450.006364764111
-1.49702505725035,210055510162,450.297494274965
-1.4966630533574,210055513291,450.33369466425995
-1.49663654418261,210055451036,450.336345581739
-1.49534581317838,210055555686,450.46541868216195
-1.49502127611995,210055342972,450.497872388005
-1.49491345645149,210055566127,450.50865435485093
-1.49181484252605,210056699244,450.818515747395
-1.49057983640431,210055577057,450.94201635956904
-1.48954729501538,210055547245,451.045270498462
-1.48943896435145,210057822878,451.056103564855
-1.48872199252737,210054513945,451.127800747263
-1.48765905384302,210056637451,451.234094615698
-1.48585853843696,210057245649,451.414146156304
-1.48497318630857,210055476511,451.50268136914303
-1.48479369177965,210056850747,451.52063082203495
-1.4846843364864,210055373686,451.53156635135997
-1.48444815154268,210055460357,451.555184845732
-1.48362511373142,210057752182,451.63748862685804
-1.47775352454641,210055586049,452.22464754535906
